524700,203.548199352
525600,247.667080773
526500,292.482742375
527400,320.371826449
528300,389.081037
529200,448.425952862
530100,495.720105783
531000,545.161459572
531900,600.288273803
532800,649.520885761
533700,700.468501425
534600,738.323488741
535500,779.334779658
536400,800.172744229
537300,839.84054122
538200,857.244094718
539100,402.022523603
540000,202.450609876
540900,219.930989062
541800,951.565528152
542700,979.473070454
543600,981.07373725
544500,978.361452152
545400,971.31968063
546300,959.952984932
547200,944.28808659
548100,777.036844759
549000,900.289548173
549900,872.133427416
550800,840.038192097
551700,804.166813125
552600,764.716674153
553500,721.922698714
554400,668.734791943
555300,612.952715751
556200,557.6938159
557100,496.951578646
558000,444.463938134
558900,389.064203768
559800,329.672588104
560700,274.055676729
561600,219.775714956
562500,169.774564327
563400,118.32024377
564300,79.5005936419
565200,0
604800,11.5276179253
605700,15.6656001368
606600,17.2569028353
607500,17.0470778861
608400,36.0025453404
609300,63.058785357
610200,84.7935806503
611100,129.847610523
612000,78.5461797633
612900,90.0646539672
613800,162.863483739
614700,159.729326069
615600,147.947677188
616500,156.436727882
617400,209.171678527
618300,277.647995517
619200,444.843266479
620100,423.430303786
621000,646.430098183
621900,505.055265313
622800,696.52207073
623700,764.138954097
624600,765.672669761
625500,783.301482502
626400,768.989326021
627300,863.565823547
628200,787.286084689
629100,760.944380671
630000,591.945853339
630900,652.431717701
631800,536.064809815
632700,609.976584801
633600,298.58488673
634500,340.468532986
635400,206.048586462
636300,206.248401381
637200,237.100631453
638100,455.863524152
639000,233.693271963
639900,154.991512722
640800,209.2483126
641700,368.9154309
642600,206.646121914
643500,135.660614128
644400,69.7427984873
645300,72.4107411947
646200,63.3800453854
647100,11.3703373273
648000,0
648900,11.0256270242
649800,15.0469976531
650700,27.1849442425
651600,0
691200,0
692100,43.6194238826
693000,61.4690764093
693900,70.8555580612
694800,60.0197509863
695700,67.1821858251
696600,86.9713776091
697500,120.560919705
698400,142.2004381
699300,154.88376906
700200,191.893895663
701100,224.389135948
702000,250.465674637
702900,272.208937392
703800,180.361297053
704700,145.251147148
705600,156.230970073
706500,180.792267498
707400,220.666932
708300,314.786147224
709200,353.256183918
710100,258.197973235
711000,380.604259067
711900,495.199345059
712800,586.753529019
713700,833.364308675
714600,711.285131732
715500,545.579703437
716400,336.525964199
717300,814.942378117
718200,910.954317142
719100,479.686790792
720000,429.808679238
720900,329.42025646
721800,572.419911833
722700,238.818906279
723600,241.143839062
724500,209.245904874
725400,172.452499716
726300,182.039765904
727200,188.756118514
728100,170.972031259
729000,185.32789902
729900,206.805393545
730800,171.578482506
731700,136.949281644
732600,82.8879792955
733500,63.5581316581
734400,59.7432563162
735300,56.6747766804
736200,57.1293535966
737100,0
738000,0
777600,56.1504280139
778500,88.4073654729
779400,98.931765483
780300,139.079235126
781200,181.436983728
782100,215.109496972
783000,235.689595198
783900,287.578417362
784800,337.356130453
785700,390.580005026
786600,436.675794015
787500,488.969116504
788400,532.674148462
789300,582.404812381
790200,628.132678301
791100,670.829664377
792000,706.055297591
792900,754.475001409
793800,792.869892479
794700,830.136609461
795600,870.788252089
796500,910.934150109
797400,935.348149357
798300,952.224838257
799200,965.206563444
800100,974.207659208
801000,979.160908756
801900,980.017636813
802800,976.748024313
803700,969.341667762
804600,957.808373345
805500,942.17912775
806400,922.507364648
807300,898.870375674
808200,867.735922919
809100,835.47569927
810000,805.336148515
810900,767.152494251
811800,711.353383643
812700,511.258538792
813600,626.470549037
814500,565.267234476
815400,534.843779148
816300,482.568465534
817200,427.780426351
818100,347.69554461
819000,289.237972504
819900,253.644128441
820800,188.896213352
821700,144.801835451
822600,97.0158367891
823500,81.2070298969
824400,0
864000,80.220511575
864900,89.1999131879
865800,101.172177714
866700,123.72936164
867600,156.062913992
868500,191.447932447
869400,230.335074514
870300,275.58218436
871200,329.786521129
872100,383.933343806
873000,432.904709498
873900,487.531473176
874800,536.446663001
875700,589.53162922
876600,634.312258598
877500,683.384375678
878400,728.425253909
879300,765.552118676
880200,805.303098108
881100,840.247838208
882000,874.491941534
882900,912.328004364
883800,935.348149357
884700,952.224838257
885600,965.206563444
886500,974.207659208
887400,979.160908756
888300,980.017636813
889200,976.748024313
890100,969.341667762
891000,957.808373345
891900,942.17912775
892800,922.507364648
893700,896.624290401
894600,868.585713052
895500,832.550821418
896400,795.378072625
897300,753.822533632
898200,710.287809845
899100,663.510446141
900000,614.644192427
900900,560.661937225
901800,510.136606852
902700,451.227554843
903600,202.861926576
904500,375.024506561
905400,259.181886966
906300,239.642178796
907200,188.740242339
908100,163.254696952
909000,73.7328745443
909900,63.5464542422
910800,0
950400,77.4608309249
951300,83.806138813
952200,93.0643812163
953100,106.441060743
954000,126.623511534
954900,159.727374851
955800,192.311423717
956700,227.225115295
957600,266.908304003
958500,309.959219941
959400,350.223958447
960300,418.239664094
961200,459.130783896
962100,491.998486022
963000,533.082550049
963900,583.207272587
964800,634.885458791
965700,672.02720779
966600,702.801736489
967500,781.977791159
968400,814.27621799
969300,374.527616974
970200,377.171736432
971100,480.279138679
972000,863.229716766
972900,974.207659208
973800,979.160908756
974700,969.875331259
975600,976.748024313
976500,969.341667762
977400,957.808373345
978300,942.17912775
979200,922.507364648
980100,898.870375674
981000,871.371024759
981900,840.139636439
982800,805.336148515
983700,427.056091243
984600,269.029143048
985500,614.086744325
986400,477.887389028
987300,518.193846548
988200,527.782014309
989100,482.568465534
990000,415.100444239
990900,366.218254497
991800,309.617313108
992700,261.726707279
993600,207.389252524
994500,158.659899752
995400,118.981097963
996300,81.2070298969
997200,0
1036800,62.3551951922
1037700,53.4579194468
1038600,58.5490769199
1039500,69.6814277763
1040400,109.009147139
1041300,125.256693294
1042200,205.994035101
1043100,228.009282723
1044000,282.696863484
1044900,222.05855544
1045800,192.068681423
1046700,353.788042998
1047600,374.53038928
1048500,349.141010089
1049400,233.092297285
1050300,620.829935318
1051200,649.909540682
1052100,680.701643658
1053000,695.876671359
1053900,722.26008945
1054800,761.395854852
1055700,781.520323142
1056600,788.448094947
1057500,801.135640723
1058400,862.096199492
1059300,885.456428071
1060200,931.669568967
1061100,865.266249828
1062000,510.908775656
1062900,814.786385561
1063800,636.821981316
1064700,798.756218022
1065600,415.206598918
1066500,627.604863615
1067400,443.072098365
1068300,370.35303556
1069200,587.175970094
1070100,424.482295371
1071000,229.778044578
1071900,208.724407359
1072800,195.900439042
1073700,177.069214095
1074600,168.996077546
1075500,175.193473816
1076400,243.00697832
1077300,252.527114216
1078200,307.629621767
1079100,240.375544752
1080000,186.293941661
1080900,163.254696952
1081800,92.1232023484
1082700,49.2684609014
1083600,0
1123200,0
1124100,0
1125000,73.855650967
1125900,153.249928434
1126800,201.603649009
1127700,145.766358808
1128600,141.381252941
1129500,172.520691309
1130400,160.228269936
1131300,153.215121294
1132200,163.184293763
1133100,562.322679243
1134000,618.528495397
1134900,664.676295289
1135800,705.709264967
1136700,747.341903034
1137600,788.05080629
1138500,827.040253338
1139400,849.347037421
1140300,880.730313032
1141200,897.215243478
1142100,898.60484966
1143000,895.018400926
1143900,886.425848545
1144800,872.822035309
1145700,854.227892884
1146600,830.691918398
1147500,802.292241023
1148400,769.13905817
1149300,728.770737477
1150200,683.700324556
1151100,633.569136399
1152000,578.40691467
1152900,520.815786443
1153800,460.116416246
1154700,396.835350689
1155600,333.101781601
1156500,269.29965188
1157400,205.669110404
1158300,145.671682798
1159200,87.7890288606
1160100,27.5660578593
1161000,22.893027436
1161900,35.8655430598
1162800,35.8655430598
1163700,35.8655430598
1164600,22.893027436
1165500,22.893027436
1166400,0
1167300,0
1168200,0
1169100,0
1170000,0
1209600,13.4095046398
1210500,18.9770738202
1211400,27.0213027286
1212300,32.9423826006
1213200,46.6277127796
1214100,54.4506840013
1215000,64.752007028
1215900,73.8911430245
1216800,95.9023551615
1217700,132.05654886
1218600,155.105810508
1219500,177.399728791
1220400,188.262036609
1221300,185.297125368
1222200,193.540021424
1223100,257.705057552
1224000,222.230000553
1224900,224.17710508
1225800,274.891189119
1226700,344.844233065
1227600,274.974479186
1228500,255.66062148
1229400,243.191481957
1230300,254.701190068
1231200,220.127957564
1232100,224.211196476
1233000,353.565916469
1233900,365.09129953
1234800,404.180689037
1235700,336.186238737
1236600,345.018839127
1237500,554.143654652
1238400,641.702706753
1239300,592.505375984
1240200,380.417989356
1241100,425.645380623
1242000,115.858568012
1242900,62.9177099456
1243800,58.212376945
1244700,52.212376945
1245600,44.212376945
1246500,41.212376945
1247400,37.4733686569
1248300,31.4733686569
1249200,31.4733686569
1250100,27.3672207604
1251000,15.2307872242
1251900,0
1252800,0
1253700,0
1254600,0
1255500,0
1256400,0
1296000,0
1296900,67.6852745154
1297800,77.7214440077
1298700,87.3262580969
1299600,100.583040759
1300500,124.077347698
1301400,155.207693638
1302300,191.053655282
1303200,233.132046854
1304100,278.486646603
1305000,324.270931293
1305900,370.642724306
1306800,422.226868051
1307700,469.943295634
1308600,514.685296214
1309500,563.949455783
1310400,608.441634871
1311300,653.102844369
1312200,692.369679378
1313100,732.969332377
1314000,759.400386321
1314900,783.524503398
1315800,815.889776637
1316700,841.615429088
1317600,870.515922612
1318500,894.850761218
1319400,900.640831711
1320300,912.089954865
1321200,942.805751703
1322100,978.361452152
1323000,957.733001448
1323900,947.414106059
1324800,944.28808659
1325700,924.375181019
1326600,900.289548173
1327500,872.133427416
1328400,840.038192097
1329300,804.166813125
1330200,764.716674153
1331100,720.948776636
1332000,676.060902392
1332900,627.452361669
1333800,572.342148023
1334700,516.20019766
1335600,446.414745755
1336500,401.382117703
1337400,350.055286456
1338300,296.553180939
1339200,244.331436597
1340100,195.601469757
1341000,140.322641373
1341900,96.4814217967
1342800,0
1382400,0
1383300,67.6749055487
1384200,77.7195829652
1385100,87.4709304581
1386000,100.34244433
1386900,121.447974344
1387800,154.886267344
1388700,189.314444876
1389600,217.556622725
1390500,344.418971168
1391400,330.399660404
1392300,363.578308154
1393200,436.490432788
1394100,486.406236143
1395000,540.174537528
1395900,532.171473642
1396800,620.124446771
1397700,633.780745677
1398600,708.964536944
1399500,669.835475433
1400400,685.864506257
1401300,221.136078826
1402200,208.197844644
1403100,223.884345682
1404000,290.784479842
1404900,750.536641178
1405800,598.468307952
1406700,396.530941042
1407600,711.647252009
1408500,316.630808643
1409400,256.021297194
1410300,345.771173461
1411200,588.672263512
1412100,853.304088756
1413000,548.397804391
1413900,345.773799864
1414800,220.944220421
1415700,180.95669572
1416600,205.441681658
1417500,202.671234196
1418400,121.307322347
1419300,141.673603889
1420200,145.235653054
1421100,184.647577172
1422000,195.986485408
1422900,244.619179946
1423800,161.231145761
1424700,158.803528142
1425600,157.552335217
1426500,135.031818341
1427400,95.0709569393
1428300,89.8396023318
1429200,0
1468800,0
1469700,10.3800045741
1470600,13.2672998844
1471500,9.77650524001
1472400,12.3742235767
1473300,25.9099791152
1474200,24.6974681381
1475100,19.956102901
1476000,39.1342324966
1476900,69.9086936152
1477800,59.6675260576
1478700,145.957729763
1479600,179.545947931
1480500,262.524502355
1481400,216.519499363
1482300,439.776432266
1483200,246.130230341
1484100,413.606022761
1485000,288.575936994
1485900,266.532946693
1486800,321.963933407
1487700,700.977529542
1488600,556.590380807
1489500,759.674482297
1490400,647.637802515
1491300,609.327854776
1492200,979.473070454
1493100,981.07373725
1494000,903.290941418
1494900,971.31968063
1495800,682.851208418
1496700,944.28808659
1497600,924.375181019
1498500,900.289548173
1499400,523.759630774
1500300,722.036478548
1501200,804.166813125
1502100,365.307210026
1503000,297.630709265
1503900,239.678816901
1504800,218.827057798
1505700,209.125146817
1506600,182.64200341
1507500,184.079008673
1508400,164.764323764
1509300,145.277034173
1510200,160.556098889
1511100,139.636061383
1512000,118.49710665
1512900,99.2790630862
1513800,60.7182645309
1514700,54.5732854778
1515600,0
1555200,0
1556100,42.415221899
1557000,48.9695894942
1557900,70.5811918943
1558800,72.048925628
1559700,100.000734346
1560600,127.008070644
1561500,141.090542231
1562400,143.209782005
1563300,158.720119118
1564200,167.411040917
1565100,206.170244315
1566000,319.892669172
1566900,375.559363569
1567800,483.875162826
1568700,532.34668373
1569600,533.121750856
1570500,601.742067321
1571400,568.153069977
1572300,712.704303187
1573200,786.072375045
1574100,248.816298102
1575000,253.28407956
1575900,242.063624553
1576800,233.124783638
1577700,408.307743822
1578600,229.391432836
1579500,251.952724946
1580400,294.623544872
1581300,289.496897445
1582200,212.755317427
1583100,220.257097782
1584000,208.412779392
1584900,213.852244222
1585800,229.695621882
1586700,380.347223005
1587600,384.99234863
1588500,414.64021699
1589400,294.671122037
1590300,283.858689333
1591200,220.684498942
1592100,193.464471214
1593000,180.753792755
1593900,182.226811923
1594800,197.764020056
1595700,174.009658813
1596600,85.2181837457
1597500,71.3856081188
1598400,112.172182148
1599300,103.164448339
1600200,89.3454688716
1601100,40.7080196886
1602000,0
1641600,0
1642500,50.7033717979
1643400,72.3363010618
1644300,85.6448090953
1645200,92.7177224934
1646100,118.216746241
1647000,120.747835991
1647900,151.220489323
1648800,138.159776818
1649700,174.552317725
1650600,175.841436843
1651500,198.441706258
1652400,187.60954671
1653300,318.639038575
1654200,219.490909772
1655100,271.990626767
1656000,402.306235485
1656900,488.962956812
1657800,210.801788917
1658700,246.497980232
1659600,224.658579639
1660500,209.849897531
1661400,163.036572644
1662300,175.666910318
1663200,219.92174455
1664100,225.998492282
1665000,233.131015941
1665900,206.75197409
1666800,204.487219362
1667700,227.763778915
1668600,384.952023172
1669500,959.952984932
1670400,944.28808659
1671300,924.375181019
1672200,696.828313583
1673100,870.049215985
1674000,840.038192097
1674900,202.24656198
1675800,424.496696146
1676700,355.331273527
1677600,195.240120717
1678500,232.614548251
1679400,345.240124303
1680300,194.296553522
1681200,176.702715654
1682100,174.3131022
1683000,180.52948448
1683900,128.998267426
1684800,83.7818637424
1685700,66.9038602552
1686600,52.0923328889
1687500,43.9095659378
1688400,0
1728000,0
1728900,33.3022941932
1729800,37.4624803657
1730700,40.1500138584
1731600,38.506485939
1732500,51.1849031856
1733400,49.8938002057
1734300,69.7856647377
1735200,99.3708296882
1736100,130.464144421
1737000,142.730992488
1737900,210.650466251
1738800,181.397412113
1739700,199.232603709
1740600,229.229496556
1741500,222.479428674
1742400,280.915869851
1743300,210.026481889
1744200,240.368229108
1745100,221.347444942
1746000,260.960055653
1746900,697.187893142
1747800,563.890859685
1748700,793.257369604
1749600,855.194858649
1750500,941.589326516
1751400,938.378873124
1752300,979.473070454
1753200,950.628098578
1754100,894.995713454
1755000,949.450290126
1755900,873.844003922
1756800,920.820619371
1757700,915.121511606
1758600,900.289548173
1759500,872.133427416
1760400,833.033718663
1761300,798.523022122
1762200,753.490975274
1763100,710.570140219
1764000,658.284178905
1764900,606.953500014
1765800,552.072074108
1766700,496.350365076
1767600,439.486357208
1768500,381.672852459
1769400,325.084720807
1770300,271.4850238
1771200,248.516095316
1772100,138.419138998
1773000,140.322641373
1773900,77.8371122637
1774800,0
1814400,0
1815300,67.7007743151
1816200,77.7758921436
1817100,88.0548458181
1818000,104.201884376
1818900,128.674039254
1819800,164.232790923
1820700,203.548199352
1821600,247.667080773
1822500,292.482742375
1823400,320.371826449
1824300,389.081037
1825200,448.425952862
1826100,495.720105783
1827000,545.161459572
1827900,600.288273803
1828800,649.520885761
1829700,700.468501425
1830600,738.323488741
1831500,779.334779658
1832400,800.172744229
1833300,839.84054122
1834200,857.244094718
1835100,402.022523603
1836000,202.450609876
1836900,219.930989062
1837800,951.565528152
1838700,979.473070454
1839600,981.07373725
1840500,978.361452152
1841400,971.31968063
1842300,959.952984932
1843200,944.28808659
1844100,777.036844759
1845000,900.289548173
1845900,872.133427416
1846800,840.038192097
1847700,804.166813125
1848600,764.716674153
1849500,721.922698714
1850400,668.734791943
1851300,612.952715751
1852200,557.6938159
1853100,496.951578646
1854000,444.463938134
1854900,389.064203768
1855800,329.672588104
1856700,274.055676729
1857600,219.775714956
1858500,169.774564327
1859400,118.32024377
1860300,79.5005936419
1861200,0
1900800,11.5276179253
1901700,15.6656001368
1902600,17.2569028353
1903500,17.0470778861
1904400,36.0025453404
1905300,63.058785357
1906200,84.7935806503
1907100,129.847610523
1908000,78.5461797633
1908900,90.0646539672
1909800,162.863483739
1910700,159.729326069
1911600,147.947677188
1912500,156.436727882
1913400,209.171678527
1914300,277.647995517
1915200,444.843266479
1916100,423.430303786
1917000,646.430098183
1917900,505.055265313
1918800,696.52207073
1919700,764.138954097
1920600,765.672669761
1921500,783.301482502
1922400,768.989326021
1923300,863.565823547
1924200,787.286084689
1925100,760.944380671
1926000,591.945853339
1926900,652.431717701
1927800,536.064809815
1928700,609.976584801
1929600,298.58488673
1930500,340.468532986
1931400,206.048586462
1932300,206.248401381
1933200,237.100631453
1934100,455.863524152
1935000,233.693271963
1935900,154.991512722
1936800,209.2483126
1937700,368.9154309
1938600,206.646121914
1939500,135.660614128
1940400,69.7427984873
1941300,72.4107411947
1942200,63.3800453854
1943100,11.3703373273
1944000,0
1944900,11.0256270242
1945800,15.0469976531
1946700,27.1849442425
1947600,0
1987200,0
1988100,43.6194238826
1989000,61.4690764093
1989900,70.8555580612
1990800,60.0197509863
1991700,67.1821858251
1992600,86.9713776091
1993500,120.560919705
1994400,142.2004381
1995300,154.88376906
1996200,191.893895663
1997100,224.389135948
1998000,250.465674637
1998900,272.208937392
1999800,180.361297053
2000700,145.251147148
2001600,156.230970073
2002500,180.792267498
2003400,220.666932
2004300,314.786147224
2005200,353.256183918
2006100,258.197973235
2007000,380.604259067
2007900,495.199345059
2008800,586.753529019
2009700,833.364308675
2010600,711.285131732
2011500,545.579703437
2012400,336.525964199
2013300,814.942378117
2014200,910.954317142
2015100,479.686790792
2016000,429.808679238
2016900,329.42025646
2017800,572.419911833
2018700,238.818906279
2019600,241.143839062
2020500,209.245904874
2021400,172.452499716
2022300,182.039765904
2023200,188.756118514
2024100,170.972031259
2025000,185.32789902
2025900,206.805393545
2026800,171.578482506
2027700,136.949281644
2028600,82.8879792955
2029500,63.5581316581
2030400,59.7432563162
2031300,56.6747766804
2032200,57.1293535966
2033100,0
2034000,0
2073600,56.1504280139
2074500,88.4073654729
2075400,98.931765483
2076300,139.079235126
2077200,181.436983728
2078100,215.109496972
2079000,235.689595198
2079900,287.578417362
2080800,337.356130453
2081700,390.580005026
2082600,436.675794015
2083500,488.969116504
2084400,532.674148462
2085300,582.404812381
2086200,628.132678301
2087100,670.829664377
2088000,706.055297591
2088900,754.475001409
2089800,792.869892479
2090700,830.136609461
2091600,870.788252089
2092500,910.934150109
2093400,935.348149357
2094300,952.224838257
2095200,965.206563444
2096100,974.207659208
2097000,979.160908756
2097900,980.017636813
2098800,976.748024313
2099700,969.341667762
2100600,957.808373345
2101500,942.17912775
2102400,922.507364648
2103300,898.870375674
2104200,867.735922919
2105100,835.47569927
2106000,805.336148515
2106900,767.152494251
2107800,711.353383643
2108700,511.258538792
2109600,626.470549037
2110500,565.267234476
2111400,534.843779148
2112300,482.568465534
2113200,427.780426351
2114100,347.69554461
2115000,289.237972504
2115900,253.644128441
2116800,188.896213352
2117700,144.801835451
2118600,97.0158367891
2119500,81.2070298969
2120400,0
2160000,80.220511575
2160900,89.1999131879
2161800,101.172177714
2162700,123.72936164
2163600,156.062913992
2164500,191.447932447
2165400,230.335074514
2166300,275.58218436
2167200,329.786521129
2168100,383.933343806
2169000,432.904709498
2169900,487.531473176
2170800,536.446663001
2171700,589.53162922
2172600,634.312258598
2173500,683.384375678
2174400,728.425253909
2175300,765.552118676
2176200,805.303098108
2177100,840.247838208
2178000,874.491941534
2178900,912.328004364
2179800,935.348149357
2180700,952.224838257
2181600,965.206563444
2182500,974.207659208
2183400,979.160908756
2184300,980.017636813
2185200,976.748024313
2186100,969.341667762
2187000,957.808373345
2187900,942.17912775
2188800,922.507364648
2189700,896.624290401
2190600,868.585713052
2191500,832.550821418
2192400,795.378072625
2193300,753.822533632
2194200,710.287809845
2195100,663.510446141
2196000,614.644192427
2196900,560.661937225
2197800,510.136606852
2198700,451.227554843
2199600,202.861926576
2200500,375.024506561
2201400,259.181886966
2202300,239.642178796
2203200,188.740242339
2204100,163.254696952
2205000,73.7328745443
2205900,63.5464542422
2206800,0
2246400,77.4608309249
2247300,83.806138813
2248200,93.0643812163
2249100,106.441060743
2250000,126.623511534
2250900,159.727374851
2251800,192.311423717
2252700,227.225115295
2253600,266.908304003
2254500,309.959219941
2255400,350.223958447
2256300,418.239664094
2257200,459.130783896
2258100,491.998486022
2259000,533.082550049
2259900,583.207272587
2260800,634.885458791
2261700,672.02720779
2262600,702.801736489
2263500,781.977791159
2264400,814.27621799
2265300,374.527616974
2266200,377.171736432
2267100,480.279138679
2268000,863.229716766
2268900,974.207659208
2269800,979.160908756
2270700,969.875331259
2271600,976.748024313
2272500,969.341667762
2273400,957.808373345
2274300,942.17912775
2275200,922.507364648
2276100,898.870375674
2277000,871.371024759
2277900,840.139636439
2278800,805.336148515
2279700,427.056091243
2280600,269.029143048
2281500,614.086744325
2282400,477.887389028
2283300,518.193846548
2284200,527.782014309
2285100,482.568465534
2286000,415.100444239
2286900,366.218254497
2287800,309.617313108
2288700,261.726707279
2289600,207.389252524
2290500,158.659899752
2291400,118.981097963
2292300,81.2070298969
2293200,0
2332800,62.3551951922
2333700,53.4579194468
2334600,58.5490769199
2335500,69.6814277763
2336400,109.009147139
2337300,125.256693294
2338200,205.994035101
2339100,228.009282723
2340000,282.696863484
2340900,222.05855544
2341800,192.068681423
2342700,353.788042998
2343600,374.53038928
2344500,349.141010089
2345400,233.092297285
2346300,620.829935318
2347200,649.909540682
2348100,680.701643658
2349000,695.876671359
2349900,722.26008945
2350800,761.395854852
2351700,781.520323142
2352600,788.448094947
2353500,801.135640723
2354400,862.096199492
2355300,885.456428071
2356200,931.669568967
2357100,865.266249828
2358000,510.908775656
2358900,814.786385561
2359800,636.821981316
2360700,798.756218022
2361600,415.206598918
2362500,627.604863615
2363400,443.072098365
2364300,370.35303556
