%time core_I mic_click_I battery
0.236 0.243444444444444 0.002 0.999999757375358
0.237 0.243444444444444 0.002 0.999999756458043
0.238 0.243444444444444 0.002 0.999999755540729
0.239 0.243444444444444 0.002 0.999999754623414
0.24 0.243444444444444 0.002 0.9999997537061
0.241 0.243444444444444 0.002 0.999999752788785
0.242 0.243444444444444 0.002 0.999999751871471
0.243 0.243444444444444 0.002 0.999999750954156
0.244 0.243444444444444 0.002 0.999999750036842
0.245 0.243444444444444 0.002 0.999999749119527
0.246 0.243444444444444 0.002 0.999999748202213
0.247 0.243444444444444 0.002 0.999999747284899
0.248 0.243444444444444 0.002 0.999999746367584
0.249 0.243444444444444 0.002 0.99999974545027
0.25 0.243444444444444 0.002 0.999999744532955
0.251 0.243444444444444 0.002 0.999999743615641
0.252 0.243444444444444 0.002 0.999999742698326
0.253 0.243444444444444 0.002 0.999999741781012
0.254 0.243444444444444 0.002 0.999999740863697
0.255 0.243444444444444 0.002 0.999999739946383
0.256 0.243444444444444 0.002 0.999999739029069
0.257 0.243444444444444 0.002 0.999999738111754
0.258 0.243444444444444 0.002 0.99999973719444
0.259 0.243444444444444 0.002 0.999999736277125
0.26 0.243444444444444 0.002 0.999999735359811
0.261 0.243444444444444 0.002 0.999999734442496
0.262 0.243444444444444 0.002 0.999999733525182
0.263 0.243444444444444 0.002 0.999999732607867
0.264 0.243444444444444 0.002 0.999999731690553
0.265 0.243444444444444 0.002 0.999999730773239
0.266 0.243444444444444 0.002 0.999999729855924
0.267 0.243444444444444 0.002 0.99999972893861
0.268 0.243444444444444 0.002 0.999999728021295
0.269 0.243444444444444 0.002 0.999999727103981
0.27 0.243444444444444 0.002 0.999999726186666
0.271 0.243444444444444 0.002 0.999999725269352
0.272 0.243444444444444 0.002 0.999999724352037
0.273 0.243444444444444 0.002 0.999999723434723
0.274 0.243444444444444 0.002 0.999999722517409
0.275 0.243444444444444 0.002 0.999999721600094
0.276 0.243444444444444 0.002 0.99999972068278
0.277 0.243444444444444 0.002 0.999999719765465
0.278 0.243444444444444 0.002 0.999999718848151
0.279 0.243444444444444 0.002 0.999999717930836
0.28 0.243444444444444 0.002 0.999999717013522
0.281 0.243444444444444 0.002 0.999999716096207
0.282 0.243444444444444 0.002 0.999999715178893
0.283 0.243444444444444 0.002 0.999999714261579
0.284 0.243444444444444 0.002 0.999999713344264
0.285 0.243444444444444 0.002 0.99999971242695
0.286 0.243444444444444 0.002 0.999999711509635
0.287 0.243444444444444 0.002 0.999999710592321
0.288 0.243444444444444 0.002 0.999999709675006
0.289 0.243444444444444 0.002 0.999999708757692
0.29 0.243444444444444 0.002 0.999999707840377
0.291 0.243444444444444 0.002 0.999999706923063
0.292 0.243444444444444 0.002 0.999999706005749
0.293 0.243444444444444 0.002 0.999999705088434
0.294 0.243444444444444 0.002 0.99999970417112
0.295 0.243444444444444 0.002 0.999999703253805
0.296 0.243444444444444 0.002 0.999999702336491
0.297 0.243444444444444 0.002 0.999999701419176
0.298 0.243444444444444 0.002 0.999999700501862
0.299 0.243444444444444 0.002 0.999999699584547
0.3 0.243444444444444 0.002 0.999999698667233
0.301 0.243444444444444 0.002 0.999999697749918
0.302 0.243444444444444 0.002 0.999999696832604
0.303 0.243444444444444 0.002 0.99999969591529
0.304 0.243444444444444 0.002 0.999999694997975
0.305 0.243444444444444 0.002 0.999999694080661
0.306 0.243444444444444 0.002 0.999999693163346
0.307 0.243444444444444 0.002 0.999999692246032
0.308 0.243444444444444 0.002 0.999999691328717
0.309 0.243444444444444 0.002 0.999999690411403
0.31 0.243444444444444 0.002 0.999999689494088
0.311 0.243444444444444 0.002 0.999999688576774
0.312 0.243444444444444 0.002 0.99999968765946
0.313 0.243444444444444 0.002 0.999999686742145
0.314 0.243444444444444 0.002 0.999999685824831
0.315 0.243444444444444 0.002 0.999999684907516
0.316 0.243444444444444 0.002 0.999999683990202
0.317 0.243444444444444 0.002 0.999999683072887
0.318 0.243444444444444 0.002 0.999999682155573
0.319 0.243444444444444 0.002 0.999999681238258
0.32 0.243444444444444 0.002 0.999999680320944
0.321 0.243444444444444 0.002 0.99999967940363
0.322 0.243444444444444 0.002 0.999999678486315
0.323 0.243444444444444 0.002 0.999999677569001
0.324 0.243444444444444 0.002 0.999999676651686
0.325 0.243444444444444 0.002 0.999999675734372
0.326 0.243444444444444 0.002 0.999999674817057
0.327 0.243444444444444 0.002 0.999999673899743
0.328 0.243444444444444 0.002 0.999999672982428
0.329 0.243444444444444 0.002 0.999999672065114
0.33 0.243444444444444 0.002 0.9999996711478
0.331 0.243444444444444 0.002 0.999999670230485
0.332 0.243444444444444 0.002 0.999999669313171
0.333 0.243444444444444 0.002 0.999999668395856
0.334 0.243444444444444 0.002 0.999999667478542
0.335 0.243444444444444 0.002 0.999999666561227
0.336 0.243444444444444 0.002 0.999999665643913
0.337 0.243444444444444 0.002 0.999999664726598
0.338 0.243444444444444 0.002 0.999999663809284
0.339 0.243444444444444 0.002 0.99999966289197
0.34 0.243444444444444 0.002 0.999999661974655
0.341 0.243444444444444 0.002 0.999999661057341
0.342 0.243444444444444 0.002 0.999999660140026
0.343 0.243444444444444 0.002 0.999999659222712
0.344 0.243444444444444 0.002 0.999999658305397
0.345 0.243444444444444 0.002 0.999999657388083
0.346 0.243444444444444 0.002 0.999999656470768
0.347 0.243444444444444 0.002 0.999999655553454
0.348 0.243444444444444 0.002 0.999999654636139
0.349 0.243444444444444 0.002 0.999999653718825
0.35 0.243444444444444 0.002 0.999999652801511
0.351 0.243444444444444 0.002 0.999999651884196
0.352 0.243444444444444 0.002 0.999999650966882
0.353 0.243444444444444 0.002 0.999999650049567
0.354 0.243444444444444 0.002 0.999999649132253
0.355 0.243444444444444 0.002 0.999999648214938
0.356 0.243444444444444 0.002 0.999999647297624
0.357 0.243444444444444 0.002 0.999999646380309
0.358 0.243444444444444 0.002 0.999999645462995
0.359 0.243444444444444 0.002 0.999999644545681
0.36 0.243444444444444 0.002 0.999999643628366
0.361 0.243444444444444 0.002 0.999999642711052
0.362 0.243444444444444 0.002 0.999999641793737
0.363 0.243444444444444 0.002 0.999999640876423
0.364 0.243444444444444 0.002 0.999999639959108
0.365 0.243444444444444 0.002 0.999999639041794
0.366 0.243444444444444 0.002 0.999999638124479
0.367 0.243444444444444 0.002 0.999999637207165
0.368 0.243444444444444 0.002 0.999999636289851
0.369 0.243444444444444 0.002 0.999999635372536
0.37 0.243444444444444 0.002 0.999999634455222
0.371 0.243444444444444 0.002 0.999999633537907
0.372 0.243444444444444 0.002 0.999999632620593
0.373 0.243444444444444 0.002 0.999999631703278
0.374 0.243444444444444 0.002 0.999999630785964
0.375 0.243444444444444 0.002 0.999999629868649
0.376 0.243444444444444 0.002 0.999999628951335
0.377 0.243444444444444 0.002 0.999999628034021
0.378 0.243444444444444 0.002 0.999999627116706
0.379 0.243444444444444 0.002 0.999999626199392
0.38 0.243444444444444 0.002 0.999999625282077
0.381 0.243444444444444 0.002 0.999999624364763
0.382 0.243444444444444 0.002 0.999999623447449
0.383 0.243444444444444 0.002 0.999999622530134
0.384 0.243444444444444 0.002 0.99999962161282
0.385 0.243444444444444 0.002 0.999999620695506
0.386 0.243444444444444 0.002 0.999999619778191
0.387 0.243444444444444 0.002 0.999999618860877
0.388 0.243444444444444 0.002 0.999999617943563
0.389 0.243444444444444 0.002 0.999999617026248
0.39 0.243444444444444 0.002 0.999999616108934
0.391 0.243444444444444 0.002 0.99999961519162
0.392 0.243444444444444 0.002 0.999999614274305
0.393 0.243444444444444 0.002 0.999999613356991
0.394 0.243444444444444 0.002 0.999999612439676
0.395 0.243444444444444 0.002 0.999999611522362
0.396 0.243444444444444 0.002 0.999999610605048
0.397 0.243444444444444 0.002 0.999999609687733
0.398 0.243444444444444 0.002 0.999999608770419
0.399 0.243444444444444 0.002 0.999999607853105
0.4 0.243444444444444 0.002 0.99999960693579
0.401 0.243444444444444 0.002 0.999999606018476
0.402 0.243444444444444 0.002 0.999999605101162
0.403 0.243444444444444 0.002 0.999999604183847
0.404 0.243444444444444 0.002 0.999999603266533
0.405 0.243444444444444 0.002 0.999999602349219
0.406 0.243444444444444 0.002 0.999999601431904
0.407 0.243444444444444 0.002 0.99999960051459
0.408 0.243444444444444 0.002 0.999999599597276
0.409 0.243444444444444 0.002 0.999999598679961
0.41 0.243444444444444 0.002 0.999999597762647
0.411 0.243444444444444 0.002 0.999999596845333
0.412 0.243444444444444 0.002 0.999999595928018
0.413 0.243444444444444 0.002 0.999999595010704
0.414 0.243444444444444 0.002 0.99999959409339
0.415 0.243444444444444 0.002 0.999999593176075
0.416 0.243444444444444 0.002 0.999999592258761
0.417 0.243444444444444 0.002 0.999999591341447
0.418 0.243444444444444 0.002 0.999999590424132
0.419 0.243444444444444 0.002 0.999999589506818
0.42 0.243444444444444 0.002 0.999999588589504
0.421 0.243444444444444 0.002 0.999999587672189
0.422 0.243444444444444 0.002 0.999999586754875
0.423 0.243444444444444 0.002 0.999999585837561
0.424 0.243444444444444 0.002 0.999999584920246
0.425 0.243444444444444 0.002 0.999999584002932
0.426 0.243444444444444 0.002 0.999999583085618
0.427 0.243444444444444 0.002 0.999999582168303
0.428 0.243444444444444 0.002 0.999999581250989
0.429 0.243444444444444 0.002 0.999999580333675
0.43 0.243444444444444 0.002 0.99999957941636
0.431 0.243444444444444 0.002 0.999999578499046
0.432 0.243444444444444 0.002 0.999999577581732
0.433 0.243444444444444 0.002 0.999999576664417
0.434 0.243444444444444 0.002 0.999999575747103
0.435 0.243444444444444 0.002 0.999999574829789
0.436 0.243444444444444 0.002 0.999999573912474
0.437 0.243444444444444 0.002 0.99999957299516
0.438 0.243444444444444 0.002 0.999999572077846
0.439 0.243444444444444 0.002 0.999999571160531
0.44 0.243444444444444 0.002 0.999999570243217
0.441 0.243444444444444 0.002 0.999999569325903
0.442 0.243444444444444 0.002 0.999999568408588
0.443 0.243444444444444 0.002 0.999999567491274
0.444 0.243444444444444 0.002 0.99999956657396
0.445 0.243444444444444 0.002 0.999999565656645
0.446 0.243444444444444 0.002 0.999999564739331
0.447 0.243444444444444 0.002 0.999999563822017
0.448 0.243444444444444 0.002 0.999999562904702
0.449 0.243444444444444 0.002 0.999999561987388
0.45 0.243444444444444 0.002 0.999999561070074
0.451 0.243444444444444 0.002 0.999999560152759
0.452 0.243444444444444 0.002 0.999999559235445
0.453 0.243444444444444 0.002 0.999999558318131
0.454 0.243444444444444 0.002 0.999999557400816
0.455 0.243444444444444 0.002 0.999999556483502
0.456 0.243444444444444 0.002 0.999999555566188
0.457 0.243444444444444 0.002 0.999999554648873
0.458 0.243444444444444 0.002 0.999999553731559
0.459 0.243444444444444 0.002 0.999999552814245
0.46 0.243444444444444 0.002 0.99999955189693
0.461 0.243444444444444 0.002 0.999999550979616
0.462 0.243444444444444 0.002 0.999999550062302
0.463 0.243444444444444 0.002 0.999999549144987
0.464 0.243444444444444 0.002 0.999999548227673
0.465 0.243444444444444 0.002 0.999999547310359
0.466 0.243444444444444 0.002 0.999999546393044
0.467 0.243444444444444 0.002 0.99999954547573
0.468 0.243444444444444 0.002 0.999999544558416
0.469 0.243444444444444 0.002 0.999999543641101
0.47 0.243444444444444 0.002 0.999999542723787
0.471 0.243444444444444 0.002 0.999999541806473
0.472 0.243444444444444 0.002 0.999999540889158
0.473 0.243444444444444 0.002 0.999999539971844
0.474 0.243444444444444 0.002 0.99999953905453
0.475 0.243444444444444 0.002 0.999999538137215
0.476 0.243444444444444 0.002 0.999999537219901
0.477 0.243444444444444 0.002 0.999999536302587
0.478 0.243444444444444 0.002 0.999999535385272
0.479 0.243444444444444 0.002 0.999999534467958
0.48 0.243444444444444 0.002 0.999999533550644
0.481 0.243444444444444 0.002 0.999999532633329
0.482 0.243444444444444 0.002 0.999999531716015
0.483 0.243444444444444 0.002 0.999999530798701
0.484 0.243444444444444 0.002 0.999999529881386
0.485 0.243444444444444 0.002 0.999999528964072
0.486 0.243444444444444 0.002 0.999999528046758
0.487 0.243444444444444 0.002 0.999999527129443
0.488 0.243444444444444 0.002 0.999999526212129
0.489 0.243444444444444 0.002 0.999999525294815
0.49 0.243444444444444 0.002 0.9999995243775
0.491 0.243444444444444 0.002 0.999999523460186
0.492 0.243444444444444 0.002 0.999999522542872
0.493 0.243444444444444 0.002 0.999999521625557
0.494 0.243444444444444 0.002 0.999999520708243
0.495 0.243444444444444 0.002 0.999999519790929
0.496 0.243444444444444 0.002 0.999999518873614
0.497 0.243444444444444 0.002 0.9999995179563
0.498 0.243444444444444 0.002 0.999999517038986
0.499 0.243444444444444 0.002 0.999999516121671
0.5 0.243444444444444 0.002 0.999999515204357
0.501 0.243444444444444 0.002 0.999999514287043
0.502 0.243444444444444 0.002 0.999999513369728
0.503 0.243444444444444 0.002 0.999999512452414
0.504 0.243444444444444 0.002 0.9999995115351
0.505 0.243444444444444 0.002 0.999999510617785
0.506 0.243444444444444 0.002 0.999999509700471
0.507 0.243444444444444 0.002 0.999999508783157
0.508 0.243444444444444 0.002 0.999999507865842
0.509 0.243444444444444 0.002 0.999999506948528
0.51 0.243444444444444 0.002 0.999999506031214
0.511 0.243444444444444 0.002 0.999999505113899
0.512 0.243444444444444 0.002 0.999999504196585
0.513 0.243444444444444 0.002 0.999999503279271
0.514 0.243444444444444 0.002 0.999999502361956
0.515 0.243444444444444 0.002 0.999999501444642
0.516 0.243444444444444 0.002 0.999999500527328
0.517 0.243444444444444 0.002 0.999999499610013
0.518 0.243444444444444 0.002 0.999999498692699
0.519 0.243444444444444 0.002 0.999999497775385
0.52 0.243444444444444 0.002 0.99999949685807
0.521 0.243444444444444 0.002 0.999999495940756
0.522 0.243444444444444 0.002 0.999999495023442
0.523 0.243444444444444 0.002 0.999999494106127
0.524 0.243444444444444 0.002 0.999999493188813
0.525 0.243444444444444 0.002 0.999999492271499
0.526 0.243444444444444 0.002 0.999999491354184
0.527 0.243444444444444 0.002 0.99999949043687
0.528 0.243444444444444 0.002 0.999999489519556
0.529 0.243444444444444 0.002 0.999999488602241
0.53 0.243444444444444 0.002 0.999999487684927
0.531 0.243444444444444 0.002 0.999999486767613
0.532 0.243444444444444 0.002 0.999999485850298
0.533 0.243444444444444 0.002 0.999999484932984
0.534 0.243444444444444 0.002 0.99999948401567
0.535 0.243444444444444 0.002 0.999999483098355
0.536 0.243444444444444 0.002 0.999999482181041
0.537 0.243444444444444 0.002 0.999999481263727
0.538 0.243444444444444 0.002 0.999999480346412
0.539 0.243444444444444 0.002 0.999999479429098
0.54 0.243444444444444 0.002 0.999999478511784
0.541 0.243444444444444 0.002 0.999999477594469
0.542 0.243444444444444 0.002 0.999999476677155
0.543 0.243444444444444 0.002 0.99999947575984
0.544 0.243444444444444 0.002 0.999999474842526
0.545 0.243444444444444 0.002 0.999999473925212
0.546 0.243444444444444 0.002 0.999999473007897
0.547 0.243444444444444 0.002 0.999999472090583
0.548 0.243444444444444 0.002 0.999999471173269
0.549 0.243444444444444 0.002 0.999999470255954
0.55 0.243444444444444 0.002 0.99999946933864
0.551 0.243444444444444 0.002 0.999999468421326
0.552 0.243444444444444 0.002 0.999999467504011
0.553 0.243444444444444 0.002 0.999999466586697
0.554 0.243444444444444 0.002 0.999999465669383
0.555 0.243444444444444 0.002 0.999999464752068
0.556 0.243444444444444 0.002 0.999999463834754
0.557 0.243444444444444 0.002 0.99999946291744
0.558 0.243444444444444 0.002 0.999999462000125
0.559 0.243444444444444 0.002 0.999999461082811
0.56 0.243444444444444 0.002 0.999999460165497
0.561 0.243444444444444 0.002 0.999999459248182
0.562 0.243444444444444 0.002 0.999999458330868
0.563 0.243444444444444 0.002 0.999999457413554
0.564 0.243444444444444 0.002 0.999999456496239
0.565 0.243444444444444 0.002 0.999999455578925
0.566 0.243444444444444 0.002 0.999999454661611
0.567 0.243444444444444 0.002 0.999999453744296
0.568 0.243444444444444 0.002 0.999999452826982
0.569 0.243444444444444 0.002 0.999999451909668
0.57 0.243444444444444 0.002 0.999999450992353
0.571 0.243444444444444 0.002 0.999999450075039
0.572 0.243444444444444 0.002 0.999999449157725
0.573 0.243444444444444 0.002 0.99999944824041
0.574 0.243444444444444 0.002 0.999999447323096
0.575 0.243444444444444 0.002 0.999999446405782
0.576 0.243444444444444 0.002 0.999999445488467
0.577 0.243444444444444 0.002 0.999999444571153
0.578 0.243444444444444 0.002 0.999999443653839
0.579 0.243444444444444 0.002 0.999999442736524
0.58 0.243444444444444 0.002 0.99999944181921
0.581 0.243444444444444 0.002 0.999999440901896
0.582 0.243444444444444 0.002 0.999999439984581
